precinct,year,category,incident_count
17,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,11
17,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,37
17,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
17,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,3
17,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,4
18,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18
18,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
18,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,9
18,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
18,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,7
18,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
18,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
18,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
18,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
18,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,36
18,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
18,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
18,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28
18,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28
18,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
19,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
19,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,10
19,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
19,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,39
19,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,67
19,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,61
19,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,62
19,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,67
19,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
19,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
19,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
19,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,52
19,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,60
19,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
19,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
20,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,9
20,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
20,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8
20,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,10
20,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,5
20,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
20,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,10
20,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18
20,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,22
20,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,30
20,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,41
20,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,42
20,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,37
20,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,27
20,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
22,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2
22,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,1
22,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,0
22,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,0
22,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,0
22,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,1
22,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,3
22,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,1
22,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,0
22,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,0
22,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,4
22,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,4
22,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,1
22,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2
22,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,0
23,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
23,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,11
23,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
23,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
23,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
23,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
23,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
23,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
23,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8
23,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
23,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
23,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,44
23,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,35
23,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,36
23,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,22
24,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,6
24,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
24,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8
24,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
24,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
24,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18
24,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
24,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
24,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
24,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
24,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8
24,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
24,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,22
24,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
24,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,11
25,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
25,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
25,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
25,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
25,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
25,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,33
25,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
25,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
25,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,35
25,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,69
25,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,50
25,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,41
25,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,44
25,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,55
25,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
26,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
26,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,9
26,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
26,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,11
26,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
26,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
26,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8
26,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
26,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
26,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
26,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
26,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
26,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
26,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,4
26,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,7
28,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,7
28,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,7
28,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
28,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,11
28,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,34
28,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18
28,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
28,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,5
28,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,8
28,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
28,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,11
28,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
28,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
28,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,33
28,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
30,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
30,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
30,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
30,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
30,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,22
30,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,26
30,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
30,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
30,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
30,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
30,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
30,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
30,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
30,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
30,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
32,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,4
32,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
32,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18
32,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
32,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
32,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
32,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,27
32,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
32,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
32,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
32,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
32,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28
32,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,29
32,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
32,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
33,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
33,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,40
33,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
33,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,27
33,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
33,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
33,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,32
33,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,22
33,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
33,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,16
33,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
33,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
33,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
33,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
33,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
34,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
34,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
34,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28
34,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
34,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,42
34,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
34,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
34,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
34,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,9
34,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,10
34,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,15
34,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,27
34,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,24
34,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
34,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
40,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,27
40,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,48
40,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,36
40,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,48
40,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,58
40,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,49
40,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,54
40,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,36
40,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,34
40,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,38
40,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
40,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,52
40,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,63
40,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
40,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,39
41,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
41,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,53
41,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,31
41,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18
41,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,30
41,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23
41,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17
41,2007,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,42
41,2008,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,50
41,2009,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,42
41,2010,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,30
41,2011,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,26
41,2012,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25
41,2013,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19
41,2014,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,14
42,2000,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13
42,2001,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21
42,2002,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28
42,2003,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28
42,2004,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12
42,2005,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,26
42,2006,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20
